Id,cluster,top_categories
7733857776,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726726998,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718261587,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723103970,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718997948,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724859424,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720809359,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731174051,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7728007484,38,"['01.19.10.18', '01.02.10.44.01', '01.20.03.04.04.01', '01.02.10.44.04', '01.20.06.04.01']"
7735055979,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727844923,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7727506385,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7724078460,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7706055854,65,"['01.02.10.43.09', '01.02.10.44.30.01', '01.02.10.43.05.33.01', '01.02.10.44.15', '01.02.10.12.03']"
7721769980,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723589207,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718792108,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734232015,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7728229430,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723396685,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729400426,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7743940590,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7728849434,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715303454,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7735096830,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7733051270,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5003009280,38,"['01.19.10.18', '01.02.10.44.01', '01.20.03.04.04.01', '01.02.10.44.04', '01.20.06.04.01']"
7720086251,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7725242056,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7714204845,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727801020,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709083955,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719896830,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727031452,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7736669273,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734099035,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716202057,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731088130,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720016173,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7720675962,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7713385726,8,"['01.20.05.03.04.01', '01.02.10.44.01', '01.02.10.44.15', '01.02.10.44.04', '01.20.06.04.01']"
7710887485,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724807867,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721179357,51,"['03.36.05', '02.17.04.04.99', '01.02.10.44.15', '01.02.10.44.04', '01.02.10.44.01']"
7731202301,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7713288793,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7733109058,36,"['01.02.10.13.14.01', '01.20.06.04.01', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7730685409,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734233259,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715304578,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7719210793,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
9705101759,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729281183,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715632410,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716199502,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7701827320,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7720800941,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7717024086,23,"['01.19.10.18', '01.20.07.11.03.01.02', '03.08.03.01.01.02', '01.02.10.44.04', '01.20.06.04.01']"
7703021039,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704060915,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7702059311,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7710881420,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727777459,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721692544,38,"['01.19.10.18', '01.02.10.44.01', '01.20.03.04.04.01', '01.02.10.44.04', '01.20.06.04.01']"
7703063504,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7714805691,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704128715,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729785938,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7702744170,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7714239823,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5074021357,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7735597700,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743085712,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719209131,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7728246980,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703093185,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7707300259,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7736239810,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718938741,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720571836,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729531411,21,"['01.02.10.13.12', '01.18.03.01', '01.20.06.04.01', '03.07.01.01.02', '03.08.01.01.05.03']"
7718106782,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7723169690,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7724245600,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729720313,36,"['01.02.10.13.14.01', '01.20.06.04.01', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7725032108,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733167540,18,"['01.20.06.04.01', '01.02.10.25.07.01', '02.17.04.04.99', '01.02.10.43.05.02', '01.02.10.44.01']"
7718110852,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7708108460,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723356160,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724598966,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7714823958,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7702300551,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7736682034,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7725247657,53,"['01.11.06.99', '01.16.28.01', '01.11.02.99', '01.11.03.01.01.99', '01.16.28.03']"
7720260340,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715303782,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7718084200,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743623600,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729413009,38,"['01.19.10.18', '01.02.10.44.01', '01.20.03.04.04.01', '01.02.10.44.04', '01.20.06.04.01']"
7732044545,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731022796,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5025023087,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704022941,44,"['01.13.11.03.04.04', '01.15.01.01.01.01', '01.20.03.04.04.01', '01.02.10.44.04', '02.17.04.04.99']"
7723881258,38,"['01.19.10.18', '01.02.10.44.01', '01.20.03.04.04.01', '01.02.10.44.04', '01.20.06.04.01']"
7703711868,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743864525,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723339782,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7702058364,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7711076264,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7735061980,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731147890,8,"['01.20.05.03.04.01', '01.02.10.44.01', '01.02.10.44.15', '01.02.10.44.04', '01.20.06.04.01']"
7718309983,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731281046,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5030033972,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720291042,38,"['01.19.10.18', '01.02.10.44.01', '01.20.03.04.04.01', '01.02.10.44.04', '01.20.06.04.01']"
7733054120,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716199414,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7729041833,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704040242,8,"['01.20.05.03.04.01', '01.02.10.44.01', '01.02.10.44.15', '01.02.10.44.04', '01.20.06.04.01']"
7704222926,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5048050866,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7725766797,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726711536,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743069478,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733100217,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715714937,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7707078237,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7708071876,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731038690,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7732119550,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709138322,10,"['01.20.06.04.01', '02.17.04.04.99', '03.08.01.02.01.02', '01.02.10.44.04', '01.02.10.44.01']"
7735598929,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7711065110,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710170930,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720584916,8,"['01.20.05.03.04.01', '01.02.10.44.01', '01.02.10.44.15', '01.02.10.44.04', '01.20.06.04.01']"
7703262612,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723323895,19,"['01.19.10.19', '01.20.07.11.03.01.02', '01.20.03.04.03.03', '01.02.10.13.12', '03.12.01.02']"
7732112259,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734132109,37,"['01.19.10.17.01', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721033735,8,"['01.20.05.03.04.01', '01.02.10.44.01', '01.02.10.44.15', '01.02.10.44.04', '01.20.06.04.01']"
7735017860,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710929858,45,"['01.20.06.04.01', '01.15.02.07', '03.08.03.01.02.99', '01.02.10.44.04', '01.02.10.44.01']"
7732016040,66,"['01.20.05.03.04.04', '01.02.10.43.05.06', '01.02.10.50.15', '02.17.04.08', '01.20.03.04.04.01']"
7718107120,68,"['03.08.03.01.01.02', '01.02.10.44.04', '03.36.09', '03.08.01.01.01.07', '01.02.10.44.01']"
7701107820,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729123204,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709811763,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7713017810,46,"['01.15.01.01.01.01', '01.02.10.42.23', '01.02.10.44.04', '01.15.02.08', '03.12.05.03']"
7729759977,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7709886600,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715106872,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7728237583,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727260438,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715089433,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704159590,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726510766,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734686844,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7726313447,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7702061938,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7712020137,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731284671,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715850351,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710005800,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715488815,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733904240,63,"['01.04.01.11.01', '01.11.03.06', '01.15.01.01.01.01', '01.10.05.02.04', '03.31.01.03.99']"
7703806277,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719643998,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704253064,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
5003102031,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720261048,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716200170,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7708004929,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5003096290,6,"['01.10.04.01', '01.20.03.04.04.02.01', '03.07.01.01.02', '03.36.01.01', '01.02.10.44.01']"
7723541188,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704204959,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704198381,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734687492,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7727203790,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720792271,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7705871955,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7720093523,38,"['01.19.10.18', '01.02.10.44.01', '01.20.03.04.04.01', '01.02.10.44.04', '01.20.06.04.01']"
7726065787,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7717709594,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718901205,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7717067481,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7701356086,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723010853,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724035635,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703111067,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715628050,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7736614860,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7707100027,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
